Register ID,Course Instance,Student id,Status,Grade
RID3887,I-2797,19920316-0107,completed,4
RID3888,I-2800,19920316-0107,registered,
RID3889,I-3515,19920316-0107,withdrawn,
RID3890,I-3518,19920316-0107,registered,
RID3891,I-4965,19921123-0108,not started,
RID3892,I-4966,19921123-0108,withdrawn,
RID3893,I-2667,19921123-0108,completed,5
RID3894,I-1828,19921123-0108,not started,
RID3895,I-5080,19921123-0108,registered,
RID3896,I-5081,19921123-0108,completed,3
RID3897,I-5083,19921123-0108,not started,
RID3898,I-5195,19921123-0108,not started,
RID3899,I-5406,19921123-0108,completed,3
RID3900,I-5198,19921123-0108,withdrawn,
RID3901,I-5086,19921123-0108,registered,
RID3902,I-50,19921123-0108,not started,
RID3903,I-997,19921123-0108,completed,4
RID3904,I-3510,19921123-0108,registered,
RID3905,I-1956,19921123-0108,completed,4
RID3906,I-5200,19921123-0108,not started,
RID3907,I-5201,19921123-0108,completed,5
RID3908,I-5202,19921123-0108,withdrawn,
RID3909,I-2272,19920917-0109,registered,
RID3910,I-1121,19920917-0109,not started,
RID3911,I-798,19920917-0109,not started,
RID3912,I-2276,19920917-0109,registered,
RID3913,I-2277,19920917-0109,completed,3
RID3914,I-4042,19920917-0109,not started,
RID3915,I-3926,19920917-0109,completed,4
RID3916,I-2280,19920917-0109,not started,
RID3917,I-1536,19920917-0109,withdrawn,
RID3918,I-2583,19920917-0109,withdrawn,
RID3919,I-2388,19920917-0109,not started,
RID3920,I-2390,19920917-0109,not started,
RID3921,I-2391,19920917-0109,not started,
RID3922,I-2393,19920917-0109,withdrawn,
RID3923,I-3391,19930906-0110,registered,
RID3924,I-3095,19930906-0110,registered,
RID3925,I-3393,19930906-0110,registered,
RID3926,I-2674,19930906-0110,withdrawn,
RID3927,I-1950,19930906-0110,not started,
RID3928,I-896,19930906-0110,withdrawn,
RID3929,I-4027,19930906-0110,completed,5
RID3930,I-688,19930906-0110,not started,
RID3931,I-3505,19930906-0110,not started,
RID3932,I-1631,19930906-0110,withdrawn,
RID3933,I-3509,19930906-0110,withdrawn,
RID3934,I-1942,19930906-0110,registered,
RID3935,I-4965,19901026-0111,withdrawn,
RID3936,I-1416,19901026-0111,withdrawn,
RID3937,I-3089,19901026-0111,withdrawn,
RID3938,I-883,19901026-0111,withdrawn,
RID3939,I-1629,19901026-0111,not started,
RID3940,I-3812,19901026-0111,withdrawn,
RID3941,I-3199,19901026-0111,not started,
RID3942,I-1839,19901026-0111,withdrawn,
RID3943,I-3304,19901026-0111,completed,4
RID3944,I-3305,19901026-0111,not started,
RID3945,I-3306,19901026-0111,withdrawn,
RID3946,I-3308,19901026-0111,not started,
RID3947,I-4323,19900430-0112,completed,3
RID3948,I-1413,19900430-0112,not started,
RID3949,I-4327,19900430-0112,not started,
RID3950,I-40,19900430-0112,withdrawn,
RID3951,I-5194,19900430-0112,withdrawn,
RID3952,I-4446,19900430-0112,withdrawn,
RID3953,I-4451,19900430-0112,withdrawn,
RID3954,I-355,19900430-0112,not started,
RID3955,I-4240,19900430-0112,withdrawn,
RID3956,I-4874,19900430-0112,withdrawn,
RID3957,I-53,19900430-0112,registered,
RID3958,I-1842,19900430-0112,registered,
RID3959,I-4558,19900430-0112,registered,
RID3960,I-4565,19900430-0112,withdrawn,
RID3961,I-295,19900701-0113,registered,
RID3962,I-2301,19900701-0113,withdrawn,
RID3963,I-1986,19900701-0113,registered,
RID3964,I-2302,19900701-0113,not started,
RID3965,I-2304,19900701-0113,completed,4
RID3966,I-2305,19900701-0113,completed,4
RID3967,I-2308,19900701-0113,withdrawn,
RID3968,I-192,19900701-0113,withdrawn,
RID3969,I-4592,19900701-0113,not started,
RID3970,I-2413,19900701-0113,completed,3
RID3971,I-2414,19900701-0113,withdrawn,
RID3972,I-2416,19900701-0113,withdrawn,
RID3973,I-5135,19900701-0113,withdrawn,
RID3974,I-1017,19900902-0114,registered,
RID3975,I-1340,19900902-0114,withdrawn,
RID3976,I-501,19900902-0114,registered,
RID3977,I-4272,19900902-0114,registered,
RID3978,I-603,19900902-0114,not started,
RID3979,I-4905,19900902-0114,completed,5
RID3980,I-3031,19900902-0114,not started,
RID3981,I-1345,19900902-0114,completed,3
RID3982,I-4266,19900902-0114,completed,5
RID3983,I-1347,19900902-0114,withdrawn,
RID3984,I-4811,19900902-0114,registered,
RID3985,I-5014,19900902-0114,completed,4
RID3986,I-1469,19900902-0114,completed,4
RID3987,I-1467,19900902-0114,withdrawn,
RID3988,I-1931,19920505-0115,completed,5
RID3989,I-1932,19920505-0115,registered,
RID3990,I-1935,19920505-0115,not started,
RID3991,I-142,19920505-0115,withdrawn,
RID3992,I-2048,19920505-0115,registered,
RID3993,I-357,19920505-0115,registered,
RID3994,I-3921,19920505-0115,registered,
RID3995,I-2167,19920505-0115,completed,5
RID3996,I-5202,19920505-0115,withdrawn,
RID3997,I-2169,19920505-0115,withdrawn,
RID3998,I-2687,19920505-0115,registered,
RID3999,I-483,19900818-0116,withdrawn,
RID4000,I-71,19900818-0116,not started,
RID4001,I-4994,19900818-0116,registered,
RID4002,I-2388,19900818-0116,completed,5
RID4003,I-5113,19900818-0116,completed,3
RID4004,I-3844,19900818-0116,withdrawn,
RID4005,I-1342,19900818-0116,not started,
RID4006,I-5116,19900818-0116,completed,4
RID4007,I-5226,19900818-0116,registered,
RID4008,I-5228,19900818-0116,completed,4
RID4009,I-3032,19900818-0116,registered,
RID4010,I-510,19900818-0116,completed,5
RID4011,I-3412,19930512-0117,completed,5
RID4012,I-3413,19930512-0117,registered,
RID4013,I-1537,19930512-0117,withdrawn,
RID4014,I-3415,19930512-0117,withdrawn,
RID4015,I-1636,19930512-0117,withdrawn,
RID4016,I-3420,19930512-0117,registered,
RID4017,I-3417,19930512-0117,completed,5
RID4018,I-797,19930512-0117,not started,
RID4019,I-3513,19930512-0117,withdrawn,
RID4020,I-3414,19930512-0117,withdrawn,
RID4021,I-911,19930512-0117,withdrawn,
RID4022,I-3520,19930512-0117,completed,5
RID4023,I-3521,19930512-0117,withdrawn,
RID4024,I-3522,19930512-0117,completed,4
RID4025,I-1758,19931226-0118,registered,
RID4026,I-1760,19931226-0118,withdrawn,
RID4027,I-3839,19931226-0118,not started,
RID4028,I-1762,19931226-0118,registered,
RID4029,I-1869,19931226-0118,registered,
RID4030,I-1870,19931226-0118,not started,
RID4031,I-1871,19931226-0118,registered,
RID4032,I-1878,19931226-0118,completed,4
RID4033,I-362,19901011-0119,registered,
RID4034,I-3003,19901011-0119,withdrawn,
RID4035,I-5296,19901011-0119,not started,
RID4036,I-5294,19901011-0119,withdrawn,
RID4037,I-5295,19901011-0119,not started,
RID4038,I-5298,19901011-0119,registered,
RID4039,I-5299,19901011-0119,not started,
RID4040,I-5297,19901011-0119,completed,3
RID4041,I-5408,19901011-0119,registered,
RID4042,I-5410,19901011-0119,completed,5
RID4043,I-3009,19901011-0119,withdrawn,
RID4044,I-4248,19901011-0119,not started,
RID4045,I-2462,19921127-0120,withdrawn,
RID4046,I-1623,19921127-0120,completed,5
RID4047,I-3599,19921127-0120,completed,5
RID4048,I-3597,19921127-0120,registered,
RID4049,I-5295,19921127-0120,completed,5
RID4050,I-1944,19921127-0120,withdrawn,
RID4051,I-3710,19921127-0120,registered,
RID4052,I-4242,19921127-0120,completed,5
RID4053,I-983,19920320-0121,withdrawn,
RID4054,I-984,19920320-0121,withdrawn,
RID4055,I-987,19920320-0121,not started,
RID4056,I-34,19920320-0121,not started,
RID4057,I-986,19920320-0121,not started,
RID4058,I-990,19920320-0121,withdrawn,
RID4059,I-458,19920320-0121,withdrawn,
RID4060,I-991,19920320-0121,withdrawn,
RID4061,I-1102,19920320-0121,not started,
RID4062,I-1110,19920320-0121,registered,
RID4063,I-261,19920320-0121,completed,4
RID4064,I-3295,19920320-0121,withdrawn,
RID4065,I-5298,19920320-0121,registered,
RID4066,I-1310,19920320-0121,not started,
RID4067,I-1638,19920320-0121,registered,
RID4068,I-1218,19920320-0121,completed,3
RID4069,I-1220,19920320-0121,withdrawn,
RID4070,I-1227,19920320-0121,registered,
RID4071,I-2923,19910822-0122,withdrawn,
RID4072,I-2084,19910822-0122,registered,
RID4073,I-2711,19910822-0122,registered,
RID4074,I-2928,19910822-0122,withdrawn,
RID4075,I-1773,19910822-0122,not started,
RID4076,I-3033,19910822-0122,not started,
RID4077,I-3035,19910822-0122,withdrawn,
RID4078,I-4595,19910822-0122,withdrawn,
RID4079,I-2514,19910822-0122,not started,
RID4080,I-3040,19910822-0122,registered,
RID4081,I-1357,19910822-0122,completed,5
RID4082,I-297,19910822-0122,withdrawn,
RID4083,I-3041,19910822-0122,completed,3
RID4084,I-674,19900909-0123,registered,
RID4085,I-1413,19900909-0123,registered,
RID4086,I-679,19900909-0123,registered,
RID4087,I-1302,19900909-0123,withdrawn,
RID4088,I-5089,19900909-0123,withdrawn,
RID4089,I-789,19900909-0123,not started,
RID4090,I-791,19900909-0123,not started,
RID4091,I-795,19900909-0123,not started,
RID4092,I-898,19900909-0123,withdrawn,
RID4093,I-899,19900909-0123,registered,
RID4094,I-165,19900909-0123,registered,
RID4095,I-901,19900909-0123,not started,
RID4096,I-1726,19900616-0124,not started,
RID4097,I-4448,19900616-0124,completed,5
RID4098,I-4339,19900616-0124,not started,
RID4099,I-2686,19900616-0124,completed,5
RID4100,I-160,19900616-0124,registered,
RID4101,I-2910,19900616-0124,completed,3
RID4102,I-162,19900616-0124,completed,3
RID4103,I-163,19900616-0124,completed,3
RID4104,I-164,19900616-0124,completed,5
RID4105,I-169,19900616-0124,withdrawn,
RID4106,I-167,19900616-0124,registered,
RID4107,I-3010,19900616-0124,completed,4
RID4108,I-166,19900616-0124,withdrawn,
RID4109,I-272,19900616-0124,registered,
RID4110,I-273,19900616-0124,withdrawn,
RID4111,I-3829,19900616-0124,registered,
RID4112,I-2811,19900616-0124,registered,
RID4113,I-2996,19901219-0125,completed,4
RID4114,I-4342,19901219-0125,registered,
RID4115,I-1310,19901219-0125,registered,
RID4116,I-574,19901219-0125,completed,5
RID4117,I-1432,19901219-0125,not started,
RID4118,I-1433,19901219-0125,not started,
RID4119,I-1434,19901219-0125,registered,
RID4120,I-798,19901219-0125,completed,4
RID4121,I-1355,19900723-0126,registered,
RID4122,I-4916,19900723-0126,registered,
RID4123,I-925,19900723-0126,not started,
RID4124,I-1765,19900723-0126,completed,5
RID4125,I-4283,19900723-0126,withdrawn,
RID4126,I-3968,19900723-0126,registered,
RID4127,I-1999,19900723-0126,completed,4
RID4128,I-4287,19900723-0126,not started,
RID4129,I-4330,19930616-0127,completed,4
RID4130,I-4969,19930616-0127,completed,4
RID4131,I-39,19930616-0127,completed,3
RID4132,I-2669,19930616-0127,completed,5
RID4133,I-2785,19930616-0127,completed,4
RID4134,I-2786,19930616-0127,registered,
RID4135,I-1948,19930616-0127,completed,5
RID4136,I-2788,19930616-0127,not started,
RID4137,I-2718,19910927-0128,registered,
RID4138,I-1253,19910927-0128,withdrawn,
RID4139,I-3135,19910927-0128,not started,
RID4140,I-2511,19910927-0128,not started,
RID4141,I-2830,19910927-0128,not started,
RID4142,I-2831,19910927-0128,completed,3
RID4143,I-2834,19910927-0128,withdrawn,
RID4144,I-520,19910927-0128,withdrawn,
RID4145,I-2835,19910927-0128,not started,
RID4146,I-2836,19910927-0128,not started,
RID4147,I-4075,19910927-0128,completed,3
RID4148,I-4704,19910927-0128,completed,4
RID4149,I-1758,19921002-0129,registered,
RID4150,I-1760,19921002-0129,withdrawn,
RID4151,I-3839,19921002-0129,withdrawn,
RID4152,I-1866,19921002-0129,withdrawn,
RID4153,I-1869,19921002-0129,not started,
RID4154,I-3748,19921002-0129,withdrawn,
RID4155,I-1873,19921002-0129,withdrawn,
RID4156,I-1875,19921002-0129,registered,
RID4157,I-1319,19900801-0130,withdrawn,
RID4158,I-1953,19900801-0130,completed,4
RID4159,I-4881,19900801-0130,registered,
RID4160,I-4348,19900801-0130,not started,
RID4161,I-1440,19900801-0130,withdrawn,
RID4162,I-1441,19900801-0130,completed,4
RID4163,I-1443,19900801-0130,withdrawn,
RID4164,I-1450,19900801-0130,registered,
RID4165,I-2612,19910403-0131,registered,
RID4166,I-3442,19910403-0131,registered,
RID4167,I-4068,19910403-0131,registered,
RID4168,I-2199,19910403-0131,withdrawn,
RID4169,I-3448,19910403-0131,withdrawn,
RID4170,I-3443,19910403-0131,withdrawn,
RID4171,I-5229,19910403-0131,registered,
RID4172,I-2622,19910403-0131,not started,
RID4173,I-2212,19910403-0131,withdrawn,
RID4174,I-3549,19910403-0131,completed,3
RID4175,I-628,19910403-0131,not started,
RID4176,I-3002,19930326-0132,completed,5
RID4177,I-2893,19930326-0132,withdrawn,
RID4178,I-2894,19930326-0132,registered,
RID4179,I-2897,19930326-0132,not started,
RID4180,I-2895,19930326-0132,withdrawn,
RID4181,I-2899,19930326-0132,not started,
RID4182,I-2898,19930326-0132,withdrawn,
RID4183,I-462,19930326-0132,not started,
RID4184,I-2901,19930326-0132,withdrawn,
RID4185,I-3005,19930326-0132,not started,
RID4186,I-3006,19930326-0132,withdrawn,
RID4187,I-2168,19930326-0132,withdrawn,
RID4188,I-3010,19930326-0132,completed,3
RID4189,I-1300,19910101-0133,withdrawn,
RID4190,I-563,19910101-0133,registered,
RID4191,I-3701,19910101-0133,withdrawn,
RID4192,I-1307,19910101-0133,not started,
RID4193,I-2471,19910101-0133,not started,
RID4194,I-1424,19910101-0133,withdrawn,
RID4195,I-1425,19910101-0133,not started,
RID4196,I-1426,19910101-0133,withdrawn,
RID4197,I-2458,19900511-0134,withdrawn,
RID4198,I-2459,19900511-0134,registered,
RID4199,I-4968,19900511-0134,withdrawn,
RID4200,I-3192,19900511-0134,not started,
RID4201,I-52,19900511-0134,completed,4
RID4202,I-2574,19900511-0134,completed,5
RID4203,I-1838,19900511-0134,withdrawn,
RID4204,I-2576,19900511-0134,withdrawn,
RID4205,I-1127,19930302-0135,registered,
RID4206,I-1747,19930302-0135,registered,
RID4207,I-705,19930302-0135,not started,
RID4208,I-909,19930302-0135,withdrawn,
RID4209,I-499,19930302-0135,withdrawn,
RID4210,I-4897,19930302-0135,completed,5
RID4211,I-1861,19930302-0135,completed,5
RID4212,I-1862,19930302-0135,completed,3
RID4213,I-4686,19910921-0136,not started,
RID4214,I-1971,19910921-0136,not started,
RID4215,I-4585,19910921-0136,not started,
RID4216,I-1025,19910921-0136,withdrawn,
RID4217,I-4808,19910921-0136,completed,4
RID4218,I-4810,19910921-0136,not started,
RID4219,I-4809,19910921-0136,completed,4
RID4220,I-1463,19910921-0136,completed,5
RID4221,I-4918,19910921-0136,completed,5
RID4222,I-730,19910921-0136,not started,
RID4223,I-4924,19910921-0136,not started,
RID4224,I-3146,19910921-0136,not started,
RID4225,I-3636,19930919-0137,completed,3
RID4226,I-74,19930919-0137,registered,
RID4227,I-5322,19930919-0137,not started,
RID4228,I-76,19930919-0137,withdrawn,
RID4229,I-5015,19930919-0137,registered,
RID4230,I-190,19930919-0137,registered,
RID4231,I-191,19930919-0137,withdrawn,
RID4232,I-192,19930919-0137,not started,
RID4233,I-298,19930919-0137,registered,
RID4234,I-4078,19930919-0137,not started,
RID4235,I-299,19930919-0137,withdrawn,
RID4236,I-305,19930919-0137,registered,
RID4237,I-598,19900701-0138,registered,
RID4238,I-2490,19900701-0138,registered,
RID4239,I-1966,19900701-0138,withdrawn,
RID4240,I-2491,19900701-0138,withdrawn,
RID4241,I-2602,19900701-0138,completed,5
RID4242,I-1347,19900701-0138,registered,
RID4243,I-2606,19900701-0138,not started,
RID4244,I-2607,19900701-0138,withdrawn,
RID4245,I-3440,19930221-0139,withdrawn,
RID4246,I-3447,19930221-0139,registered,
RID4247,I-3444,19930221-0139,withdrawn,
RID4248,I-3445,19930221-0139,not started,
RID4249,I-2622,19930221-0139,registered,
RID4250,I-3548,19930221-0139,registered,
RID4251,I-3549,19930221-0139,registered,
RID4252,I-3550,19930221-0139,completed,4
RID4253,I-1736,19900211-0140,completed,5
RID4254,I-1737,19900211-0140,not started,
RID4255,I-1744,19900211-0140,registered,
RID4256,I-3930,19900211-0140,not started,
RID4257,I-708,19900211-0140,registered,
RID4258,I-3829,19900211-0140,not started,
RID4259,I-274,19900211-0140,withdrawn,
RID4260,I-4358,19900211-0140,completed,4
