Record ID,Teacher Id,Assigned Hours,Course code,Reported Hours
A7971,19760108-0050,100,I-3182,94
A7972,19900321-0080,140,I-3182,120
A7973,19630126-0001,260,I-3183,269
A7974,19750122-0056,140,I-3183,152
A7975,19920226-0075,100,I-3183,80
A7976,19580218-0007,280,I-3184,266
A7977,19790708-0041,100,I-3184,97
A7978,19660630-0020,240,I-3185,245
A7979,19761009-0055,120,I-3185,120
A7980,19580515-0017,240,I-3186,230
A7981,19750906-0032,140,I-3186,134
A7982,19930414-0106,140,I-3186,148
A7983,19620522-0023,280,I-3187,291
A7984,19750705-0033,100,I-3187,103
A7985,19921127-0120,100,I-3187,87
A7986,19570828-0008,280,I-3188,260
A7987,19750705-0033,140,I-3188,146
A7988,19900211-0140,100,I-3188,117
A7989,19610918-0027,260,I-3189,266
A7990,19750331-0036,100,I-3189,116
A7991,19900317-0083,100,I-3189,114
A7992,19610918-0027,260,I-3190,272
A7993,19750102-0059,140,I-3190,140
A7994,19900902-0090,120,I-3190,128
A7995,19570615-0011,280,I-3191,270
A7996,19750417-0051,140,I-3191,127
A7997,19930512-0117,140,I-3191,137
A7998,19690513-0015,240,I-3192,237
A7999,19761024-0034,140,I-3192,121
A8000,19901002-0085,140,I-3192,150
A8001,19560812-0016,280,I-3193,271
A8002,19780815-0047,140,I-3193,136
A8003,19900211-0140,100,I-3193,115
A8004,19690917-0022,240,I-3194,236
A8005,19750512-0043,100,I-3194,109
A8006,19570615-0011,260,I-3195,254
A8007,19761009-0055,100,I-3195,94
A8008,19920122-0065,140,I-3195,153
A8009,19590129-0004,280,I-3196,298
A8010,19771013-0040,100,I-3196,89
A8011,19690917-0022,260,I-3197,273
A8012,19780602-0035,100,I-3197,98
A8013,19620424-0026,260,I-3198,260
A8014,19790717-0045,140,I-3198,155
A8015,19931231-0099,120,I-3198,104
A8016,19561222-0030,280,I-3199,263
A8017,19750102-0059,120,I-3199,127
A8018,19580515-0017,240,I-3200,242
A8019,19750102-0059,100,I-3200,117
A8020,19580218-0007,280,I-3201,281
A8021,19790426-0049,120,I-3201,107
A8022,19600529-0021,260,I-3202,240
A8023,19781217-0053,140,I-3202,148
A8024,19601021-0018,280,I-3203,273
A8025,19750705-0033,140,I-3203,120
A8026,19680712-0028,260,I-3204,255
A8027,19770224-0058,140,I-3204,151
A8028,19900211-0140,100,I-3204,93
A8029,19570615-0011,240,I-3205,251
A8030,19780602-0035,140,I-3205,123
A8031,19900801-0130,100,I-3205,94
A8032,19690917-0022,240,I-3206,244
A8033,19761009-0055,100,I-3206,82
A8034,19910214-0084,100,I-3206,99
A8035,19620424-0026,280,I-3207,278
A8036,19770713-0042,100,I-3207,89
A8037,19911025-0091,100,I-3207,110
A8038,19560812-0016,260,I-3208,247
A8039,19790702-0038,120,I-3208,103
A8040,19920828-0070,140,I-3208,125
A8041,19620424-0026,260,I-3209,262
A8042,19761009-0055,140,I-3209,142
A8043,19610918-0027,260,I-3210,279
A8044,19761024-0034,120,I-3210,114
A8045,19921201-0094,100,I-3210,102
A8046,19560812-0016,240,I-3211,227
A8047,19770713-0042,100,I-3211,116
A8048,19930414-0106,120,I-3211,107
A8049,19630126-0001,260,I-3212,280
A8050,19761009-0055,100,I-3212,82
A8051,19930829-0082,140,I-3212,152
A8052,19600529-0021,260,I-3213,255
A8053,19761024-0034,140,I-3213,134
A8054,19920504-0093,140,I-3213,124
A8055,19660630-0020,260,I-3214,279
A8056,19790702-0038,120,I-3214,122
A8057,19600905-0003,280,I-3215,261
A8058,19750417-0051,140,I-3215,132
A8059,19921201-0094,140,I-3215,138
A8060,19560812-0016,280,I-3216,275
A8061,19750906-0032,120,I-3216,116
A8062,19630126-0001,260,I-3217,267
A8063,19760108-0050,120,I-3217,130
A8064,19660630-0020,280,I-3218,295
A8065,19750417-0051,140,I-3218,124
A8066,19620522-0023,240,I-3219,244
A8067,19750906-0032,100,I-3219,103
A8068,19921208-0097,120,I-3219,129
A8069,19580515-0017,280,I-3220,275
A8070,19750122-0056,100,I-3220,96
A8071,19620424-0026,240,I-3221,251
A8072,19750417-0051,120,I-3221,126
A8073,19660630-0020,240,I-3222,238
A8074,19760108-0050,140,I-3222,151
A8075,19901219-0125,140,I-3222,127
A8076,19650303-0019,260,I-3223,268
A8077,19790702-0038,120,I-3223,109
A8078,19580218-0007,280,I-3224,293
A8079,19761020-0044,140,I-3224,146
A8080,19900124-0064,100,I-3224,92
A8081,19640220-0029,240,I-3225,251
A8082,19780815-0047,120,I-3225,109
A8083,19560612-0010,240,I-3226,246
A8084,19750906-0032,120,I-3226,128
A8085,19611219-0014,260,I-3227,241
A8086,19790426-0049,140,I-3227,158
A8087,19910327-0096,100,I-3227,104
A8088,19690513-0015,240,I-3228,232
A8089,19750417-0051,120,I-3228,114
A8090,19620522-0023,240,I-3229,234
A8091,19790708-0041,120,I-3229,102
A8092,19911025-0091,140,I-3229,158
A8093,19560705-0025,280,I-3230,283
A8094,19750331-0036,140,I-3230,130
A8095,19900317-0083,100,I-3230,92
A8096,19601021-0018,280,I-3231,271
A8097,19750220-0037,100,I-3231,106
A8098,19650303-0019,260,I-3232,275
A8099,19751018-0039,100,I-3232,103
A8100,19610623-0005,240,I-3233,260
A8101,19790426-0049,120,I-3233,103
A8102,19690917-0022,240,I-3234,249
A8103,19780317-0052,140,I-3234,125
A8104,19650303-0019,260,I-3235,277
A8105,19760524-0046,120,I-3235,131
A8106,19560612-0010,240,I-3236,239
A8107,19790717-0045,100,I-3236,93
A8108,19920226-0075,100,I-3236,93
A8109,19620522-0023,260,I-3237,266
A8110,19771013-0040,100,I-3237,81
A8111,19900616-0124,120,I-3237,109
A8112,19601021-0018,260,I-3238,260
A8113,19750331-0036,100,I-3238,100
A8114,19690408-0009,260,I-3239,280
A8115,19760108-0050,100,I-3239,94
A8116,19630126-0001,240,I-3240,228
A8117,19750722-0060,140,I-3240,155
A8118,19930919-0137,100,I-3240,82
A8119,19570826-0012,280,I-3241,272
A8120,19750906-0032,120,I-3241,130
A8121,19620424-0026,260,I-3242,260
A8122,19781217-0053,140,I-3242,138
A8123,19620424-0026,280,I-3243,299
A8124,19760108-0050,120,I-3243,133
A8125,19930302-0135,100,I-3243,82
A8126,19600814-0002,240,I-3244,239
A8127,19790708-0041,100,I-3244,89
A8128,19930906-0110,100,I-3244,117
A8129,19640220-0029,240,I-3245,238
A8130,19781125-0031,120,I-3245,123
A8131,19930414-0106,100,I-3245,88
A8132,19560612-0010,260,I-3246,263
A8133,19750102-0059,120,I-3246,125
A8134,19901108-0087,120,I-3246,122
A8135,19600905-0003,240,I-3247,243
A8136,19761024-0034,100,I-3247,118
A8137,19690408-0009,260,I-3248,260
A8138,19750512-0043,140,I-3248,139
A8139,19910421-0067,120,I-3248,123
A8140,19660630-0020,260,I-3249,250
A8141,19770224-0058,120,I-3249,109
A8142,19630126-0001,260,I-3250,262
A8143,19780424-0057,140,I-3250,127
A8144,19930512-0117,100,I-3250,93
A8145,19570826-0012,240,I-3251,240
A8146,19790717-0045,120,I-3251,131
A8147,19910101-0133,140,I-3251,139
A8148,19650303-0019,240,I-3252,230
A8149,19750512-0043,140,I-3252,141
A8150,19930326-0132,120,I-3252,131
A8151,19610620-0006,260,I-3253,262
A8152,19760524-0046,140,I-3253,120
A8153,19640220-0029,260,I-3254,244
A8154,19750722-0060,140,I-3254,156
A8155,19910822-0122,140,I-3254,137
A8156,19690408-0009,260,I-3255,268
A8157,19781125-0031,140,I-3255,141
A8158,19921208-0097,100,I-3255,120
A8159,19650303-0019,260,I-3256,263
A8160,19780815-0047,140,I-3256,127
A8161,19611219-0014,280,I-3257,268
A8162,19750220-0037,100,I-3257,82
A8163,19690917-0022,240,I-3258,228
A8164,19790618-0048,100,I-3258,82
A8165,19900902-0114,140,I-3258,121
A8166,19611219-0014,260,I-3259,272
A8167,19750722-0060,100,I-3259,82
A8168,19570826-0012,260,I-3260,277
A8169,19750331-0036,100,I-3260,109
A8170,19620424-0026,260,I-3261,275
A8171,19790717-0045,100,I-3261,115
A8172,19590129-0004,260,I-3262,242
A8173,19761020-0044,140,I-3262,139
A8174,19660630-0020,260,I-3263,261
A8175,19790708-0041,120,I-3263,126
A8176,19640220-0029,240,I-3264,238
A8177,19750705-0033,100,I-3264,111
A8178,19630126-0001,240,I-3265,249
A8179,19760108-0050,100,I-3265,84
A8180,19640414-0013,280,I-3266,265
A8181,19761009-0055,140,I-3266,122
A8182,19920320-0121,100,I-3266,89
A8183,19650303-0019,280,I-3267,276
A8184,19760108-0050,100,I-3267,89
A8185,19910817-0092,140,I-3267,126
A8186,19620831-0024,280,I-3268,292
A8187,19790702-0038,120,I-3268,135
A8188,19910122-0077,100,I-3268,99
A8189,19620424-0026,260,I-3269,262
A8190,19781130-0054,140,I-3269,136
A8191,19930512-0117,100,I-3269,94
A8192,19640220-0029,280,I-3270,291
A8193,19750122-0056,140,I-3270,125
A8194,19900317-0083,140,I-3270,158
A8195,19620831-0024,240,I-3271,226
A8196,19790426-0049,140,I-3271,120
A8197,19900511-0134,120,I-3271,103
A8198,19690917-0022,240,I-3272,237
A8199,19790708-0041,140,I-3272,148
A8200,19570828-0008,240,I-3273,238
A8201,19761024-0034,100,I-3273,92
A8202,19570826-0012,240,I-3274,246
A8203,19760524-0046,120,I-3274,130
A8204,19910921-0136,100,I-3274,87
A8205,19610918-0027,280,I-3275,295
A8206,19781130-0054,140,I-3275,144
A8207,19900511-0134,100,I-3275,111
A8208,19690513-0015,240,I-3276,227
A8209,19751018-0039,140,I-3276,156
A8210,19600529-0021,260,I-3277,242
A8211,19780602-0035,120,I-3277,134
A8212,19570826-0012,280,I-3278,269
A8213,19790618-0048,140,I-3278,156
A8214,19910817-0092,100,I-3278,91
A8215,19570828-0008,260,I-3279,278
A8216,19750722-0060,100,I-3279,102
A8217,19610620-0006,240,I-3280,221
A8218,19771013-0040,140,I-3280,121
A8219,19570826-0012,260,I-3281,242
A8220,19770713-0042,100,I-3281,114
A8221,19910403-0103,100,I-3281,108
A8222,19690917-0022,260,I-3282,262
A8223,19770713-0042,120,I-3282,115
A8224,19900307-0105,140,I-3282,131
A8225,19600905-0003,240,I-3283,220
A8226,19780815-0047,120,I-3283,136
A8227,19920504-0093,120,I-3283,119
A8228,19620831-0024,260,I-3284,261
A8229,19780602-0035,140,I-3284,132
A8230,19690513-0015,280,I-3285,272
A8231,19771013-0040,100,I-3285,91
A8232,19560612-0010,240,I-3286,242
A8233,19781125-0031,140,I-3286,148
A8234,19901011-0119,100,I-3286,114
A8235,19601021-0018,280,I-3287,266
A8236,19761009-0055,140,I-3287,121
A8237,19921002-0129,140,I-3287,120
A8238,19560705-0025,240,I-3288,235
A8239,19781130-0054,100,I-3288,92
A8240,19931203-0066,100,I-3288,82
A8241,19580515-0017,280,I-3289,299
A8242,19761024-0034,120,I-3289,128
A8243,19580515-0017,280,I-3290,267
A8244,19781217-0053,120,I-3290,126
A8245,19920206-0072,120,I-3290,100
A8246,19630126-0001,260,I-3291,242
A8247,19790708-0041,140,I-3291,141
A8248,19610620-0006,260,I-3292,252
A8249,19761020-0044,100,I-3292,103
A8250,19931231-0099,120,I-3292,131
A8251,19561222-0030,240,I-3293,233
A8252,19761009-0055,140,I-3293,135
A8253,19570828-0008,260,I-3294,240
A8254,19790702-0038,120,I-3294,121
A8255,19910927-0128,140,I-3294,134
A8256,19640414-0013,240,I-3295,233
A8257,19761020-0044,140,I-3295,123
A8258,19600905-0003,240,I-3296,247
A8259,19760524-0046,100,I-3296,83
A8260,19601021-0018,280,I-3297,277
A8261,19750906-0032,100,I-3297,102
A8262,19900818-0116,140,I-3297,126
A8263,19600905-0003,240,I-3298,256
A8264,19751018-0039,120,I-3298,119
A8265,19560612-0010,240,I-3299,245
A8266,19761009-0055,140,I-3299,138
A8267,19901108-0087,100,I-3299,96
A8268,19580218-0007,260,I-3300,255
A8269,19760524-0046,120,I-3300,102
A8270,19560612-0010,280,I-3301,262
A8271,19780602-0035,120,I-3301,124
A8272,19901026-0111,140,I-3301,129
A8273,19610918-0027,280,I-3302,273
A8274,19760108-0050,100,I-3302,86
A8275,19930302-0135,140,I-3302,158
A8276,19580218-0007,280,I-3303,263
A8277,19750331-0036,140,I-3303,132
A8278,19920206-0072,140,I-3303,121
A8279,19660630-0020,260,I-3304,256
A8280,19761024-0034,140,I-3304,137
A8281,19900307-0105,100,I-3304,111
A8282,19561222-0030,240,I-3305,242
A8283,19750220-0037,100,I-3305,108
A8284,19600905-0003,240,I-3306,260
A8285,19750102-0059,100,I-3306,88
A8286,19920217-0098,120,I-3306,102
A8287,19570615-0011,260,I-3307,276
A8288,19790717-0045,140,I-3307,121
A8289,19560705-0025,260,I-3308,255
A8290,19790618-0048,120,I-3308,118
A8291,19560812-0016,260,I-3309,244
A8292,19770224-0058,120,I-3309,134
A8293,19910101-0133,140,I-3309,147
A8294,19630126-0001,260,I-3310,254
A8295,19750417-0051,120,I-3310,100
A8296,19690917-0022,280,I-3311,288
A8297,19760524-0046,120,I-3311,132
A8298,19921218-0101,120,I-3311,127
A8299,19570828-0008,260,I-3312,240
A8300,19750906-0032,120,I-3312,116
A8301,19600529-0021,260,I-3313,277
A8302,19771013-0040,120,I-3313,139
A8303,19900201-0074,120,I-3313,116
A8304,19561222-0030,280,I-3314,291
A8305,19751018-0039,140,I-3314,130
A8306,19921123-0108,100,I-3314,86
A8307,19590129-0004,240,I-3315,241
A8308,19781217-0053,140,I-3315,159
A8309,19630126-0001,280,I-3316,260
A8310,19780317-0052,100,I-3316,114
A8311,19900723-0126,140,I-3316,145
A8312,19650303-0019,260,I-3317,240
A8313,19760524-0046,140,I-3317,140
A8314,19900701-0138,140,I-3317,126
A8315,19620424-0026,280,I-3318,291
A8316,19750705-0033,140,I-3318,135
A8317,19900124-0064,120,I-3318,117
A8318,19690513-0015,260,I-3319,242
A8319,19760524-0046,120,I-3319,107
A8320,19600905-0003,240,I-3320,243
A8321,19760108-0050,120,I-3320,114
A8322,19901011-0119,120,I-3320,126
A8323,19601021-0018,260,I-3321,251
A8324,19751018-0039,120,I-3321,127
A8325,19921201-0094,120,I-3321,104
A8326,19620522-0023,260,I-3322,272
A8327,19750512-0043,140,I-3322,151
A8328,19580218-0007,280,I-3323,292
A8329,19770713-0042,100,I-3323,115
A8330,19620522-0023,240,I-3324,225
A8331,19781130-0054,100,I-3324,89
A8332,19921201-0094,140,I-3324,154
A8333,19580218-0007,280,I-3325,269
A8334,19781130-0054,100,I-3325,82
A8335,19930326-0132,120,I-3325,113
A8336,19690917-0022,240,I-3326,239
A8337,19780424-0057,140,I-3326,157
A8338,19920316-0107,120,I-3326,103
A8339,19690917-0022,280,I-3327,294
A8340,19750331-0036,120,I-3327,128
A8341,19580515-0017,240,I-3328,227
A8342,19760108-0050,100,I-3328,109
A8343,19601021-0018,280,I-3329,271
A8344,19781125-0031,140,I-3329,125
A8345,19931231-0099,120,I-3329,122
A8346,19690513-0015,240,I-3330,243
A8347,19781125-0031,140,I-3330,157
A8348,19931231-0099,100,I-3330,89
A8349,19610918-0027,260,I-3331,259
A8350,19750331-0036,120,I-3331,109
A8351,19690513-0015,240,I-3332,257
A8352,19781130-0054,140,I-3332,138
A8353,19930919-0137,120,I-3332,120
A8354,19570615-0011,280,I-3333,293
A8355,19780317-0052,140,I-3333,133
A8356,19901002-0085,140,I-3333,139
A8357,19560612-0010,260,I-3334,266
A8358,19770224-0058,140,I-3334,153
A8359,19690513-0015,280,I-3335,278
A8360,19770224-0058,120,I-3335,131
A8361,19610623-0005,240,I-3336,223
A8362,19771013-0040,120,I-3336,103
A8363,19931203-0066,100,I-3336,82
A8364,19560705-0025,260,I-3337,249
A8365,19750906-0032,120,I-3337,125
A8366,19640220-0029,260,I-3338,268
A8367,19761024-0034,120,I-3338,123
A8368,19620424-0026,280,I-3339,280
A8369,19750331-0036,140,I-3339,159
A8370,19910403-0131,120,I-3339,107
A8371,19570828-0008,280,I-3340,281
A8372,19761024-0034,120,I-3340,113
A8373,19921201-0094,140,I-3340,126
A8374,19560612-0010,240,I-3341,251
A8375,19751018-0039,140,I-3341,139
A8376,19901108-0087,100,I-3341,107
A8377,19650303-0019,240,I-3342,255
A8378,19780815-0047,120,I-3342,129
A8379,19900124-0064,120,I-3342,135
A8380,19690917-0022,280,I-3343,265
A8381,19790618-0048,140,I-3343,129
A8382,19910122-0077,140,I-3343,141
A8383,19690408-0009,240,I-3344,228
A8384,19781125-0031,140,I-3344,123
A8385,19620424-0026,260,I-3345,271
A8386,19790618-0048,120,I-3345,126
A8387,19910206-0081,100,I-3345,87
A8388,19561222-0030,260,I-3346,276
A8389,19751018-0039,100,I-3346,106
A8390,19690917-0022,240,I-3347,238
A8391,19750331-0036,140,I-3347,157
A8392,19920917-0109,100,I-3347,91
A8393,19690513-0015,240,I-3348,241
A8394,19750906-0032,140,I-3348,129
A8395,19900701-0113,100,I-3348,81
A8396,19610620-0006,240,I-3349,256
A8397,19751018-0039,120,I-3349,128
A8398,19630126-0001,240,I-3350,256
A8399,19761024-0034,140,I-3350,141
A8400,19690917-0022,280,I-3351,269
A8401,19750220-0037,140,I-3351,157
A8402,19900902-0114,140,I-3351,123
A8403,19560612-0010,280,I-3352,282
A8404,19750102-0059,120,I-3352,126
A8405,19640220-0029,280,I-3353,300
A8406,19790708-0041,100,I-3353,102
A8407,19931226-0118,140,I-3353,146
A8408,19620522-0023,280,I-3354,267
A8409,19781217-0053,140,I-3354,135
A8410,19610620-0006,260,I-3355,268
A8411,19750220-0037,100,I-3355,82
A8412,19561222-0030,280,I-3356,268
A8413,19790717-0045,100,I-3356,97
A8414,19561222-0030,280,I-3357,298
A8415,19770224-0058,100,I-3357,106
A8416,19931231-0099,140,I-3357,141
A8417,19570615-0011,240,I-3358,233
A8418,19750331-0036,120,I-3358,125
A8419,19900307-0105,140,I-3358,150
A8420,19570615-0011,240,I-3359,231
A8421,19760524-0046,100,I-3359,84
A8422,19920505-0115,140,I-3359,160
A8423,19570615-0011,280,I-3360,261
A8424,19770224-0058,140,I-3360,122
A8425,19680712-0028,260,I-3361,270
A8426,19751018-0039,140,I-3361,128
A8427,19650303-0019,240,I-3362,234
A8428,19761009-0055,100,I-3362,110
A8429,19931118-0062,120,I-3362,110
A8430,19680712-0028,280,I-3363,277
A8431,19750906-0032,100,I-3363,118
A8432,19930228-0086,140,I-3363,154
A8433,19620424-0026,280,I-3364,285
A8434,19750705-0033,140,I-3364,140
A8435,19561222-0030,260,I-3365,253
A8436,19750906-0032,120,I-3365,100
A8437,19920217-0098,120,I-3365,119
A8438,19580218-0007,280,I-3366,282
A8439,19750705-0033,120,I-3366,103
A8440,19610620-0006,280,I-3367,265
A8441,19770713-0042,100,I-3367,99
A8442,19921123-0108,140,I-3367,156
A8443,19640414-0013,240,I-3368,249
A8444,19781130-0054,120,I-3368,101
A8445,19590129-0004,260,I-3369,242
A8446,19781217-0053,120,I-3369,105
A8447,19900909-0123,140,I-3369,153
A8448,19620424-0026,240,I-3370,235
A8449,19790618-0048,140,I-3370,128
A8450,19630126-0001,260,I-3371,279
A8451,19751018-0039,120,I-3371,112
A8452,19620424-0026,260,I-3372,258
A8453,19761009-0055,120,I-3372,138
A8454,19560612-0010,260,I-3373,253
A8455,19750417-0051,100,I-3373,85
A8456,19930616-0127,120,I-3373,103
A8457,19570828-0008,260,I-3374,251
A8458,19790702-0038,100,I-3374,81
A8459,19920828-0070,100,I-3374,89
A8460,19570615-0011,260,I-3375,256
A8461,19750906-0032,120,I-3375,120
A8462,19640220-0029,260,I-3376,268
A8463,19760108-0050,120,I-3376,125
A8464,19920122-0065,120,I-3376,109
A8465,19601021-0018,260,I-3377,248
A8466,19790618-0048,140,I-3377,126
A8467,19560812-0016,240,I-3378,257
A8468,19780424-0057,140,I-3378,147
A8469,19570615-0011,260,I-3379,279
A8470,19770713-0042,140,I-3379,136
A8471,19590129-0004,260,I-3380,269
A8472,19750906-0032,120,I-3380,123
A8473,19690408-0009,240,I-3381,258
A8474,19770224-0058,140,I-3381,152
A8475,19640220-0029,240,I-3382,222
A8476,19750906-0032,120,I-3382,127
A8477,19901219-0125,140,I-3382,124
A8478,19600905-0003,240,I-3383,229
A8479,19750102-0059,140,I-3383,155
A8480,19910404-0102,120,I-3383,137
A8481,19560812-0016,260,I-3384,252
A8482,19781130-0054,120,I-3384,122
A8483,19921127-0120,120,I-3384,103
A8484,19580218-0007,280,I-3385,300
A8485,19750722-0060,120,I-3385,111
A8486,19690917-0022,280,I-3386,261
A8487,19761020-0044,140,I-3386,130
A8488,19920320-0121,100,I-3386,117
A8489,19560612-0010,280,I-3387,299
A8490,19750331-0036,120,I-3387,135
A8491,19900619-0076,140,I-3387,140
A8492,19660630-0020,280,I-3388,267
A8493,19780424-0057,140,I-3388,139
A8494,19900119-0104,140,I-3388,159
A8495,19600529-0021,280,I-3389,271
A8496,19770713-0042,100,I-3389,87
A8497,19930414-0106,120,I-3389,139
A8498,19620424-0026,280,I-3390,293
A8499,19781130-0054,100,I-3390,83
A8500,19610623-0005,280,I-3391,284
A8501,19781217-0053,120,I-3391,118
A8502,19680712-0028,280,I-3392,272
A8503,19770224-0058,140,I-3392,124
A8504,19600529-0021,260,I-3393,276
A8505,19780424-0057,100,I-3393,101
A8506,19560812-0016,260,I-3394,247
A8507,19771013-0040,120,I-3394,114
A8508,19601021-0018,240,I-3395,238
A8509,19761009-0055,100,I-3395,116
A8510,19560812-0016,280,I-3396,286
A8511,19761020-0044,140,I-3396,141
A8512,19620522-0023,280,I-3397,295
A8513,19750906-0032,120,I-3397,100
A8514,19580515-0017,240,I-3398,220
A8515,19781217-0053,140,I-3398,141
A8516,19920226-0075,100,I-3398,107
A8517,19561222-0030,240,I-3399,236
A8518,19790426-0049,120,I-3399,113
A8519,19560705-0025,240,I-3400,240
A8520,19780602-0035,140,I-3400,129
A8521,19921218-0101,100,I-3400,113
A8522,19600814-0002,260,I-3401,264
A8523,19790618-0048,120,I-3401,103
A8524,19900211-0140,140,I-3401,128
A8525,19620522-0023,240,I-3402,229
A8526,19750122-0056,140,I-3402,131
